 0 freq rank
jangling 48440 8.943639089283175e-08 64976.0
playschool 48431 8.941977389204654e-08 64977.5
costless 48431 8.941977389204654e-08 64977.5
doleful 48428 8.94142348917848e-08 64979.0
drooled 48427 8.941238855836424e-08 64980.0
spellbinder 48425 8.940869589152307e-08 64981.0
ridging 48418 8.939577155757902e-08 64982.0
baize 48414 8.938838622389671e-08 64983.0
storting 48406 8.937361555653208e-08 64984.5
debasement 48406 8.937361555653208e-08 64984.5
ethene 48403 8.936807655627034e-08 64986.0
polyclinic 48396 8.935515222232629e-08 64987.0
faustian 48395 8.935330588890572e-08 64988.0
superimposition 48394 8.935145955548513e-08 64989.0
ornately 48392 8.934776688864398e-08 64990.0
besieging 48382 8.932930355443819e-08 64991.0
belsen 48381 8.932745722101761e-08 64992.0
shrewdness 48375 8.931637922049414e-08 64993.0
polecat 48373 8.931268655365299e-08 64994.0
interstices 48370 8.930714755339124e-08 64995.0
tarlac 48369 8.930530121997067e-08 64996.0
canvasses 48361 8.929053055260603e-08 64997.0
tractability 48359 8.928683788576488e-08 64998.0
theol 48358 8.92849915523443e-08 64999.0
elucidates 48357 8.928314521892373e-08 65000.0
mayst 48355 8.927945255208256e-08 65001.0
justiciable 48351 8.927206721840024e-08 65002.0
bassoons 48350 8.927022088497967e-08 65003.0
dunker 48348 8.926652821813851e-08 65004.0
bozen 48345 8.926098921787677e-08 65005.0
redlining 48342 8.925545021761504e-08 65006.0
capua 48341 8.925360388419447e-08 65007.0
lingam 48337 8.924621855051215e-08 65008.5
archit 48337 8.924621855051215e-08 65008.5
parried 48336 8.924437221709157e-08 65010.5
dicer 48336 8.924437221709157e-08 65010.5
serifs 48323 8.922036988262404e-08 65012.0
eratosthenes 48322 8.921852354920347e-08 65013.0
ponytails 48321 8.921667721578289e-08 65014.0
headnote 48319 8.921298454894173e-08 65015.0
samosa 48318 8.921113821552116e-08 65016.0
anachronisms 48315 8.920559921525942e-08 65017.0
legaspi 48313 8.920190654841825e-08 65018.5
bovines 48313 8.920190654841825e-08 65018.5
disembarking 48312 8.920006021499769e-08 65020.0
antispasmodic 48303 8.918344321421248e-08 65021.0
beehives 48302 8.91815968807919e-08 65022.0
elbowed 48297 8.9172365213689e-08 65023.5
dogleg 48297 8.9172365213689e-08 65023.5
turbofan 48288 8.915574821290379e-08 65026.0
nerdier 48288 8.915574821290379e-08 65026.0
ewers 48288 8.915574821290379e-08 65026.0
tonguing 48287 8.915390187948322e-08 65028.5
buhr 48287 8.915390187948322e-08 65028.5
hairdos 48286 8.915205554606264e-08 65030.0
dualist 48283 8.91465165458009e-08 65031.0
superstructures 48280 8.914097754553917e-08 65032.0
nonsmoker 48279 8.913913121211858e-08 65033.0
arthralgia 48268 8.911882154449223e-08 65034.0
conchas 48264 8.911143621080991e-08 65035.0
thermostatically 48263 8.910958987738932e-08 65036.0
furze 48262 8.910774354396874e-08 65037.0
misconceived 48258 8.910035821028644e-08 65038.5
candlemas 48258 8.910035821028644e-08 65038.5
seicento 48256 8.909666554344527e-08 65040.0
undecidability 48253 8.909112654318354e-08 65041.0
neighbourly 48250 8.90855875429218e-08 65042.0
perianth 48246 8.907820220923948e-08 65043.0
alembic 48245 8.907635587581891e-08 65044.0
semiramis 48242 8.907081687555718e-08 65045.0
makalu 48235 8.905789254161312e-08 65046.5
inglenook 48235 8.905789254161312e-08 65046.5
cabinetmakers 48232 8.905235354135139e-08 65048.0
orogenic 48229 8.904681454108965e-08 65049.0
shithead 48226 8.904127554082792e-08 65050.0
deification 48224 8.903758287398675e-08 65051.0
sensitiveness 48219 8.902835120688386e-08 65052.0
guarnieri 48217 8.902465854004271e-08 65053.0
remaindered 48215 8.902096587320155e-08 65054.0
infiltrators 48214 8.901911953978096e-08 65055.0
redshank 48212 8.901542687293981e-08 65056.0
gascony 48205 8.900250253899576e-08 65057.0
pawned 48202 8.899696353873402e-08 65058.5
cultist 48202 8.899696353873402e-08 65058.5
galvanise 48195 8.898403920478997e-08 65060.0
hydatid 48193 8.898034653794882e-08 65061.0
polarizability 48192 8.897850020452823e-08 65062.0
commutators 48189 8.89729612042665e-08 65063.0
boru 48188 8.897111487084593e-08 65064.0
carpentaria 48185 8.896557587058419e-08 65065.0
overprotective 48184 8.896372953716361e-08 65066.0
potlucks 48182 8.896003687032246e-08 65067.0
crackdowns 48175 8.89471125363784e-08 65068.0
mendicant 48174 8.894526620295782e-08 65069.0
exigences 48172 8.894157353611667e-08 65070.0
threepenny 48157 8.891387853480798e-08 65071.0
misreporting 48156 8.891203220138741e-08 65072.0
talleyrand 48153 8.890649320112567e-08 65073.0
dithered 48150 8.890095420086394e-08 65074.0
dills 48131 8.886587386587294e-08 65075.0
giddiness 48129 8.886218119903178e-08 65076.0
feal 48126 8.885664219877004e-08 65077.0
taraxacum 48125 8.885479586534946e-08 65078.5
meaningfulness 48125 8.885479586534946e-08 65078.5
warders 48119 8.884371786482599e-08 65080.0
whens 48116 8.883817886456425e-08 65081.0
commensal 48113 8.883263986430252e-08 65082.0
overpaying 48112 8.883079353088195e-08 65083.0
landseer 48110 8.882710086404078e-08 65084.0
antismoking 48108 8.882340819719963e-08 65085.0
dampeners 48105 8.88178691969379e-08 65086.5
churchgoers 48105 8.88178691969379e-08 65086.5
hydrolysate 48095 8.879940586273211e-08 65088.0
playsuits 48094 8.879755952931152e-08 65089.5
meyerbeer 48094 8.879755952931152e-08 65089.5
retributive 48088 8.878648152878805e-08 65091.0
photographically 48084 8.877909619510574e-08 65092.0
ryazan 48067 8.874770852695591e-08 65093.0
thoroughgoing 48060 8.873478419301185e-08 65094.0
heaviside 48058 8.873109152617069e-08 65095.0
loll 48041 8.869970385802086e-08 65096.5
flagon 48041 8.869970385802086e-08 65096.5
wieners 48028 8.867570152355333e-08 65098.0
wormy 48023 8.866646985645043e-08 65099.5
sorbed 48023 8.866646985645043e-08 65099.5
bernays 48018 8.865723818934755e-08 65101.0
crisscrossed 48016 8.865354552250639e-08 65102.0
tangency 48013 8.864800652224466e-08 65103.0
objectified 48011 8.864431385540349e-08 65104.0
remortgaging 48003 8.862954318803887e-08 65105.0
wobegon 48000 8.862400418777713e-08 65106.0
libia 47997 8.86184651875154e-08 65107.0
scattershot 47995 8.861477252067423e-08 65108.0
spheroids 47989 8.860369452015076e-08 65109.0
octant 47987 8.860000185330961e-08 65110.0
demiurge 47986 8.859815551988903e-08 65111.0
personalising 47984 8.859446285304787e-08 65112.0
photocathode 47974 8.857599951884209e-08 65114.0
concomitants 47974 8.857599951884209e-08 65114.0
barefooted 47974 8.857599951884209e-08 65114.0
backstretch 47971 8.857046051858035e-08 65116.0
warmongering 47970 8.856861418515977e-08 65117.5
chattered 47970 8.856861418515977e-08 65117.5
superimposing 47968 8.856492151831862e-08 65119.0
parachutist 47967 8.856307518489803e-08 65120.0
clerestory 47964 8.85575361846363e-08 65121.0
gunslingers 47960 8.855015085095398e-08 65122.0
ciders 47959 8.854830451753341e-08 65123.0
graniteware 47958 8.854645818411283e-08 65124.0
paragons 47957 8.854461185069224e-08 65125.0
grifter 47953 8.853722651700993e-08 65126.0
wholefood 47952 8.853538018358936e-08 65127.0
trendsetting 47949 8.852984118332762e-08 65128.0
electrum 47946 8.852430218306589e-08 65129.5
armillary 47946 8.852430218306589e-08 65129.5
biannually 47945 8.85224558496453e-08 65131.0
triadic 47944 8.852060951622472e-08 65132.0
horsing 47943 8.851876318280415e-08 65133.0
overhung 47939 8.851137784912183e-08 65134.0
demoralization 47932 8.849845351517778e-08 65135.0
steerer 47928 8.849106818149546e-08 65136.5
faeroese 47928 8.849106818149546e-08 65136.5
killjoy 47923 8.848183651439257e-08 65138.0
milia 47922 8.847999018097199e-08 65139.5
dragsters 47922 8.847999018097199e-08 65139.5
wimsey 47921 8.847814384755141e-08 65141.0
loopers 47918 8.847260484728967e-08 65142.0
pebbly 47917 8.84707585138691e-08 65143.5
forefather 47917 8.84707585138691e-08 65143.5
rebated 47914 8.846521951360737e-08 65145.0
simulcasting 47913 8.846337318018678e-08 65146.0
loots 47910 8.845783417992505e-08 65147.0
unrevealed 47907 8.845229517966331e-08 65148.0
introverts 47889 8.84190611780929e-08 65149.0
descender 47888 8.841721484467232e-08 65150.0
ayatollahs 47881 8.840429051072826e-08 65151.5
abashed 47881 8.840429051072826e-08 65151.5
bocage 47879 8.840059784388711e-08 65153.0
plunked 47878 8.839875151046653e-08 65154.0
perls 47877 8.839690517704595e-08 65155.0
carboy 47875 8.83932125102048e-08 65156.0
aurelian 47871 8.838582717652248e-08 65157.0
sacristy 47868 8.838028817626074e-08 65158.0
charitably 47862 8.836921017573727e-08 65159.0
sojourns 47850 8.834705417469033e-08 65160.5
crosser 47850 8.834705417469033e-08 65160.5
preordained 47840 8.832859084048454e-08 65162.0
torticollis 47839 8.832674450706396e-08 65163.0
seaborg 47828 8.83064348394376e-08 65164.0
palaearctic 47826 8.830274217259643e-08 65165.0
offerer 47821 8.829351050549355e-08 65166.0
ciliates 47820 8.829166417207296e-08 65167.0
embalmer 47818 8.828797150523181e-08 65169.0
canted 47818 8.828797150523181e-08 65169.0
amnesic 47818 8.828797150523181e-08 65169.0
refile 47816 8.828427883839064e-08 65171.0
tingles 47813 8.827873983812891e-08 65172.5
brooded 47813 8.827873983812891e-08 65172.5
gamb 47811 8.827504717128776e-08 65174.0
slumlords 47809 8.82713545044466e-08 65175.0
synonymously 47803 8.826027650392313e-08 65176.0
isometries 47798 8.825104483682023e-08 65177.0
carlota 47793 8.824181316971734e-08 65178.0
ranker 47784 8.822519616893214e-08 65179.0
sylvanus 47783 8.822334983551156e-08 65180.0
evilness 47782 8.822150350209097e-08 65181.0
foetuses 47780 8.821781083524982e-08 65182.5
backtracks 47780 8.821781083524982e-08 65182.5
hollyhocks 47775 8.820857916814692e-08 65185.0
feaster 47775 8.820857916814692e-08 65185.0
epizootic 47775 8.820857916814692e-08 65185.0
paten 47772 8.820304016788518e-08 65187.0
communicants 47771 8.820119383446461e-08 65188.0
stagflation 47768 8.819565483420288e-08 65189.5
curiosa 47768 8.819565483420288e-08 65189.5
duvalier 47766 8.819196216736171e-08 65191.0
sideswipe 47765 8.819011583394113e-08 65192.0
dandies 47763 8.818642316709998e-08 65193.0
mulched 47761 8.818273050025883e-08 65194.0
interjecting 47760 8.818088416683824e-08 65195.0
technocracy 47757 8.817534516657651e-08 65196.0
bridleway 47745 8.815318916552957e-08 65197.0
minibars 47740 8.814395749842667e-08 65198.0
birdwatcher 47739 8.81421111650061e-08 65199.0
tearjerker 47735 8.813472583132378e-08 65200.0
premodern 47734 8.81328794979032e-08 65201.0
striae 47732 8.812918683106204e-08 65202.0
papillons 47730 8.812549416422088e-08 65203.0
oracular 47727 8.811995516395914e-08 65204.0
sidebands 47725 8.811626249711799e-08 65205.0
aquarelle 47722 8.811072349685625e-08 65206.0
technocrat 47720 8.81070308300151e-08 65207.0
homological 47713 8.809410649607105e-08 65208.0
undefended 47708 8.808487482896815e-08 65209.0
crofting 47707 8.808302849554758e-08 65210.0
transferrable 47702 8.807379682844468e-08 65211.5
irrecoverable 47702 8.807379682844468e-08 65211.5
steiermark 47701 8.807195049502411e-08 65213.0
ingenue 47685 8.804240916029485e-08 65214.0
porcelains 47683 8.803871649345368e-08 65215.0
ovariectomy 47680 8.803317749319195e-08 65216.0
dobs 47678 8.80294848263508e-08 65217.0
pantsuit 47677 8.802763849293021e-08 65218.5
adaptions 47677 8.802763849293021e-08 65218.5
maxing 47671 8.801656049240674e-08 65220.5
juncos 47671 8.801656049240674e-08 65220.5
gleeman 47670 8.801471415898616e-08 65222.0
curtilage 47668 8.8011021492145e-08 65223.0
heyerdahl 47667 8.800917515872442e-08 65224.5
hallux 47667 8.800917515872442e-08 65224.5
doxy 47666 8.800732882530385e-08 65226.0
secularized 47664 8.800363615846269e-08 65227.0
backcloth 47661 8.799809715820095e-08 65228.0
chocolatey 47660 8.799625082478037e-08 65229.0
annetta 47658 8.799255815793922e-08 65230.0
humorists 47656 8.798886549109806e-08 65231.0
manakin 47654 8.79851728242569e-08 65232.0
unities 47652 8.798148015741575e-08 65233.0
satisfyingly 47642 8.796301682320996e-08 65234.0
bemusement 47639 8.795747782294822e-08 65235.0
silts 47638 8.795563148952764e-08 65236.5
chaw 47638 8.795563148952764e-08 65236.5
metalanguage 47634 8.794824615584533e-08 65238.0
trackage 47633 8.794639982242475e-08 65239.0
amberjack 47630 8.794086082216302e-08 65240.0
outshines 47628 8.793716815532186e-08 65241.0
rakish 47627 8.793532182190128e-08 65242.0
roble 47626 8.79334754884807e-08 65243.5
effervescence 47626 8.79334754884807e-08 65243.5
xis 47623 8.792793648821896e-08 65245.5
adenoids 47623 8.792793648821896e-08 65245.5
chambertin 47620 8.792239748795723e-08 65247.0
resections 47619 8.792055115453664e-08 65248.0
dehiscence 47618 8.791870482111607e-08 65249.0
starbursts 47612 8.79076268205926e-08 65250.0
flashpoints 47610 8.790393415375144e-08 65251.0
rhymer 47608 8.790024148691029e-08 65252.0
scavenged 47605 8.789470248664855e-08 65253.5
choriocarcinoma 47605 8.789470248664855e-08 65253.5
unworthiness 47591 8.786885381876044e-08 65256.0
scrunchies 47591 8.786885381876044e-08 65256.0
isaias 47591 8.786885381876044e-08 65256.0
arrear 47588 8.786331481849871e-08 65258.0
peptone 47577 8.784300515087235e-08 65259.0
pinchers 47569 8.782823448350771e-08 65260.0
ferreting 47568 8.782638815008713e-08 65261.0
tyrrhenian 47565 8.78208491498254e-08 65262.0
moraines 47562 8.781531014956366e-08 65263.0
unflagging 47561 8.781346381614309e-08 65264.0
adiposity 47553 8.779869314877845e-08 65265.0
dogwoods 47542 8.77783834811521e-08 65266.0
astringents 47540 8.777469081431093e-08 65267.0
tobacconists 47536 8.776730548062861e-08 65268.0
collectivization 47535 8.776545914720804e-08 65269.0
harrows 47529 8.775438114668457e-08 65270.0
corroborative 47528 8.775253481326399e-08 65271.0
situates 47524 8.774514947958167e-08 65272.5
belshazzar 47524 8.774514947958167e-08 65272.5
deme 47517 8.773222514563762e-08 65274.0
ejaculatory 47514 8.772668614537588e-08 65275.0
oddments 47513 8.772483981195531e-08 65276.0
galata 47508 8.771560814485241e-08 65277.0
lapdog 47506 8.771191547801126e-08 65278.0
conspectus 47505 8.771006914459068e-08 65279.0
punning 47503 8.770637647774952e-08 65280.0
crossbreeding 47499 8.76989911440672e-08 65281.0
horological 47496 8.769345214380547e-08 65282.0
endomorphism 47491 8.768422047670258e-08 65283.0
rainfalls 47488 8.767868147644083e-08 65284.0
deflators 47483 8.766944980933795e-08 65285.0
tufa 47481 8.76657571424968e-08 65286.0
privatising 47480 8.766391080907621e-08 65287.0
dissociates 47474 8.765283280855274e-08 65288.0
leaker 47471 8.7647293808291e-08 65289.5
absconded 47471 8.7647293808291e-08 65289.5
sanitarian 47470 8.764544747487042e-08 65291.0
puckering 47462 8.76306768075058e-08 65292.0
sympathisers 47460 8.762698414066463e-08 65293.0
ruffling 47457 8.76214451404029e-08 65294.0
photomicrograph 47456 8.761959880698233e-08 65295.5
eukaryote 47456 8.761959880698233e-08 65295.5
gawking 47451 8.761036713987943e-08 65297.0
nonperformance 47445 8.759928913935596e-08 65298.0
diorite 47442 8.759375013909422e-08 65299.0
gherkin 47437 8.758451847199133e-08 65300.0
hardihood 47431 8.757344047146785e-08 65301.0
craiova 47430 8.757159413804728e-08 65302.0
roustabout 47413 8.754020646989744e-08 65303.0
hyksos 47410 8.75346674696357e-08 65304.0
cajoling 47409 8.753282113621512e-08 65305.0
ironmonger 47406 8.752728213595338e-08 65306.0
flammables 47404 8.752358946911223e-08 65307.0
bougie 47400 8.751620413542991e-08 65308.0
aircrews 47397 8.751066513516818e-08 65309.0
typescripts 47396 8.75088188017476e-08 65310.0
generalising 47395 8.750697246832703e-08 65311.0
quashing 47394 8.750512613490644e-08 65312.0
unpeeled 47373 8.74663531330743e-08 65313.0
hyaluronidase 47365 8.745158246570966e-08 65314.0
misquoting 47363 8.744788979886851e-08 65315.5
delphiniums 47363 8.744788979886851e-08 65315.5
essayists 47360 8.744235079860677e-08 65317.0
onside 47355 8.743311913150387e-08 65318.0
barbequed 47348 8.742019479755982e-08 65319.0
greenness 47347 8.741834846413925e-08 65320.0
bedstraw 47346 8.741650213071867e-08 65321.0
psychically 47344 8.741280946387751e-08 65322.5
preambles 47344 8.741280946387751e-08 65322.5
warehousemen 47337 8.739988512993346e-08 65325.0
recrimination 47337 8.739988512993346e-08 65325.0
prese 47337 8.739988512993346e-08 65325.0
ahriman 47334 8.739434612967172e-08 65327.0
basked 47331 8.738880712940999e-08 65328.0
maratha 47330 8.73869607959894e-08 65329.0
reverberates 47329 8.738511446256882e-08 65330.0
thatching 47327 8.738142179572767e-08 65331.0
reassignments 47323 8.737403646204535e-08 65332.0
nighties 47322 8.737219012862478e-08 65333.5
embarrassments 47322 8.737219012862478e-08 65333.5
sphenoid 47321 8.73703437952042e-08 65335.0
thyrotoxicosis 47320 8.736849746178362e-08 65336.0
aureole 47319 8.736665112836305e-08 65337.0
disgusts 47312 8.7353726794419e-08 65338.0
bankrupting 47309 8.734818779415726e-08 65339.0
sledging 47285 8.730387579206336e-08 65340.0
emend 47283 8.730018312522221e-08 65341.0
cloaca 47281 8.729649045838104e-08 65342.0
iridescence 47280 8.729464412496048e-08 65343.0
unsanctioned 47269 8.72743344573341e-08 65344.0
tenderloins 47264 8.726510279023122e-08 65345.0
cognisance 47263 8.726325645681063e-08 65346.0
footmen 47260 8.72577174565489e-08 65347.0
recoils 47256 8.725033212286658e-08 65348.0
excepts 47253 8.724479312260484e-08 65349.0
promulgates 47252 8.724294678918427e-08 65350.0
cauca 47238 8.721709812129617e-08 65351.0
flyte 47235 8.721155912103443e-08 65352.0
ballplayer 47232 8.72060201207727e-08 65353.0
tangs 47230 8.720232745393154e-08 65354.5
quadrupeds 47230 8.720232745393154e-08 65354.5
togolese 47218 8.718017145288459e-08 65356.0
embouchure 47206 8.715801545183765e-08 65357.0
bewailed 47203 8.715247645157591e-08 65358.5
armatures 47203 8.715247645157591e-08 65358.5
transpositions 47194 8.713585945079071e-08 65360.0
nathans 47193 8.713401311737012e-08 65361.0
erlenmeyer 47190 8.712847411710839e-08 65362.0
roughened 47185 8.71192424500055e-08 65363.0
legging 47183 8.711554978316434e-08 65364.0
ultrasonographic 47182 8.711370344974377e-08 65365.5
softwoods 47182 8.711370344974377e-08 65365.5
gorging 47181 8.711185711632318e-08 65367.0
sandbars 47180 8.71100107829026e-08 65368.0
arhus 47179 8.710816444948203e-08 65369.0
vanadate 47169 8.708970111527624e-08 65370.5
advt 47169 8.708970111527624e-08 65370.5
